,real_time,WT_Runcode,iGenPower,iGenSpeed,iTemp1GearOil_1sec,iTempGearBearDE_1sec,iTempGearBearNDE_1sec,iTempNacelle_1sec,iWindSpeed
956,2017-11-15 08:28:56,3,2056,1752,58.2,60.0,62.6,16.6,12.41
957,2017-11-15 08:28:57,3,2046,1748,58.2,60.0,62.6,16.6,12.43
958,2017-11-15 08:28:58,3,2047,1747,58.3,60.0,62.6,16.6,12.16
959,2017-11-15 08:28:59,3,2050,1747,58.3,60.0,62.6,16.6,12.08
960,2017-11-15 08:29:00,3,2052,1747,58.3,60.0,62.6,16.6,11.55
961,2017-11-15 08:29:01,3,2050,1749,58.2,60.0,62.6,16.6,12.58
962,2017-11-15 08:29:02,3,2051,1748,58.2,60.0,62.6,16.7,10.87
963,2017-11-15 08:29:03,3,2043,1748,58.2,60.0,62.6,16.6,12.04
964,2017-11-15 08:29:04,3,2048,1746,58.2,60.0,62.6,16.6,12.18
965,2017-11-15 08:29:05,3,2049,1744,58.2,59.9,62.6,16.6,13.65
966,2017-11-15 08:29:06,3,2051,1741,58.2,59.9,62.6,16.6,12.66
967,2017-11-15 08:29:07,3,2056,1741,58.2,59.9,62.7,16.7,11.56
968,2017-11-15 08:29:08,3,2054,1739,58.2,59.9,62.6,16.6,12.32
969,2017-11-15 08:29:09,3,2061,1743,58.2,60.0,62.6,16.6,11.85
970,2017-11-15 08:29:10,3,2057,1746,58.2,60.0,62.6,16.6,12.18
971,2017-11-15 08:29:11,3,2057,1746,58.2,60.0,62.6,16.6,10.24
972,2017-11-15 08:29:12,3,2069,1751,58.2,60.0,62.6,16.6,10.83
973,2017-11-15 08:29:13,3,2048,1750,58.2,60.0,62.6,16.6,9.97
974,2017-11-15 08:29:14,3,2055,1751,58.2,60.0,62.6,16.6,11.26
975,2017-11-15 08:29:15,3,2059,1752,58.2,60.0,62.6,16.6,11.49
976,2017-11-15 08:29:16,3,2051,1753,58.2,60.0,62.6,16.6,10.86
977,2017-11-15 08:29:17,3,2054,1752,58.2,60.0,62.6,16.6,10.92
978,2017-11-15 08:29:18,3,2046,1750,58.2,60.0,62.6,16.6,11.56
979,2017-11-15 08:29:19,3,2049,1747,58.2,60.0,62.7,16.7,10.74
980,2017-11-15 08:29:20,3,2055,1745,58.1,60.0,62.6,16.6,11.18
981,2017-11-15 08:29:21,3,2056,1744,58.2,60.0,62.6,16.6,11.64
982,2017-11-15 08:29:22,3,2049,1746,58.2,60.0,62.6,16.6,12.03
983,2017-11-15 08:29:23,3,2059,1749,58.2,60.0,62.6,16.6,11.58
984,2017-11-15 08:29:24,3,2058,1752,58.2,60.0,62.6,16.6,11.89
985,2017-11-15 08:29:25,3,2049,1752,58.2,60.0,62.6,16.6,12.26
986,2017-11-15 08:29:26,3,2057,1757,58.2,60.0,62.6,16.6,11.39
987,2017-11-15 08:29:27,3,2049,1756,58.2,60.0,62.6,16.6,11.51
988,2017-11-15 08:29:28,3,2042,1751,58.2,60.0,62.6,16.6,12.16
989,2017-11-15 08:29:29,3,2047,1749,58.2,60.0,62.6,16.6,10.85
990,2017-11-15 08:29:30,3,2060,1749,58.2,60.0,62.7,16.6,11.74
991,2017-11-15 08:29:31,3,2036,1745,58.1,60.0,62.6,16.6,10.91
992,2017-11-15 08:29:32,3,2056,1747,58.1,60.0,62.6,16.6,11.45
993,2017-11-15 08:29:33,3,2060,1750,58.1,60.0,62.6,16.6,10.99
994,2017-11-15 08:29:34,3,2049,1750,58.2,60.0,62.6,16.6,12.11
995,2017-11-15 08:29:35,3,2060,1752,58.2,60.0,62.6,16.6,12.82
996,2017-11-15 08:29:36,3,2061,1755,58.1,60.0,62.6,16.6,11.05
997,2017-11-15 08:29:37,3,2046,1753,58.1,60.0,62.6,16.6,10.49
998,2017-11-15 08:29:38,3,2048,1752,58.1,60.0,62.6,16.6,11.25
999,2017-11-15 08:29:39,3,2062,1752,58.1,60.0,62.6,16.6,11.27
1000,2017-11-15 08:29:40,3,2054,1750,58.1,59.9,62.6,16.6,11.26
1001,2017-11-15 08:29:41,3,2046,1748,58.2,59.9,62.6,16.6,10.89
1002,2017-11-15 08:29:42,3,2060,1748,58.2,60.0,62.6,16.6,10.92
1003,2017-11-15 08:29:43,3,2059,1749,58.2,60.0,62.6,16.6,11.61
1004,2017-11-15 08:29:44,3,2052,1749,58.2,60.0,62.6,16.6,11.06
1005,2017-11-15 08:29:45,3,2059,1751,58.2,60.0,62.6,16.6,11.38
1006,2017-11-15 08:29:46,3,2054,1753,58.2,60.0,62.6,16.6,10.34
1007,2017-11-15 08:29:47,3,2055,1754,58.2,60.0,62.6,16.6,12.17
1008,2017-11-15 08:29:48,3,2050,1755,58.2,60.0,62.6,16.6,11.41
1009,2017-11-15 08:29:49,3,2044,1756,58.2,60.0,62.6,16.6,12.17
1010,2017-11-15 08:29:50,3,2055,1756,58.2,60.0,62.6,16.6,11.88
1011,2017-11-15 08:29:51,3,2046,1753,58.2,60.0,62.6,16.6,11.78
1012,2017-11-15 08:29:52,3,2053,1754,58.2,60.0,62.6,16.6,10.95
1013,2017-11-15 08:29:53,3,2048,1754,58.2,60.0,62.6,16.6,11.58
1014,2017-11-15 08:29:54,3,2046,1753,58.2,60.0,62.6,16.6,11.57
1015,2017-11-15 08:29:55,3,2054,1754,58.2,60.0,62.6,16.6,12.46
1016,2017-11-15 08:29:56,3,2049,1755,58.2,60.0,62.6,16.6,11.67
1017,2017-11-15 08:29:57,3,2046,1754,58.2,60.0,62.6,16.6,11.95
1018,2017-11-15 08:29:58,3,2055,1755,58.2,60.0,62.6,16.6,11.62
1019,2017-11-15 08:29:59,3,2051,1757,58.2,60.0,62.6,16.6,12.73
1020,2017-11-15 08:30:00,3,2055,1759,58.2,60.0,62.6,16.6,12.2
1021,2017-11-15 08:30:01,3,2057,1762,58.2,60.0,62.6,16.6,12.38
1022,2017-11-15 08:30:02,3,2049,1763,58.2,60.0,62.6,16.6,13.09
1023,2017-11-15 08:30:03,3,2039,1762,58.2,60.0,62.6,16.6,11.97
1024,2017-11-15 08:30:04,3,2046,1756,58.2,60.0,62.6,16.6,12.49
1025,2017-11-15 08:30:05,3,2046,1752,58.2,60.0,62.6,16.6,11.74
1026,2017-11-15 08:30:06,3,2039,1746,58.2,60.0,62.6,16.6,11.62
1027,2017-11-15 08:30:07,3,2052,1744,58.2,60.0,62.6,16.6,10.3
1028,2017-11-15 08:30:08,3,2040,1741,58.2,60.0,62.6,16.6,12.22
1029,2017-11-15 08:30:09,3,2049,1741,58.2,60.0,62.6,16.6,11.74
1030,2017-11-15 08:30:10,3,2053,1741,58.2,60.0,62.6,16.6,11.18
1031,2017-11-15 08:30:11,3,2054,1742,58.2,60.0,62.6,16.6,12.74
1032,2017-11-15 08:30:12,3,2052,1742,58.2,60.0,62.6,16.6,11.97
1033,2017-11-15 08:30:13,3,2059,1743,58.2,60.0,62.6,16.6,12.31
1034,2017-11-15 08:30:14,3,2053,1743,58.2,60.0,62.6,16.6,11.97
1035,2017-11-15 08:30:15,3,2045,1743,58.2,60.0,62.6,16.6,11.38
1036,2017-11-15 08:30:16,3,2050,1743,58.3,60.0,62.6,16.6,11.92
1037,2017-11-15 08:30:17,3,2057,1746,58.3,60.0,62.6,16.6,11.26
1038,2017-11-15 08:30:18,3,2056,1748,58.2,60.0,62.6,16.6,10.22
1039,2017-11-15 08:30:19,3,2060,1752,58.2,60.0,62.6,16.6,10.97
1040,2017-11-15 08:30:20,3,2060,1754,58.2,60.0,62.6,16.6,11.77
1041,2017-11-15 08:30:21,3,2044,1751,58.2,60.0,62.6,16.6,10.35
1042,2017-11-15 08:30:22,3,2049,1748,58.2,60.0,62.6,16.6,11.33
1043,2017-11-15 08:30:23,3,2048,1747,58.2,60.0,62.6,16.7,11.27
1044,2017-11-15 08:30:24,3,2045,1743,58.2,60.0,62.6,16.6,11.45
1045,2017-11-15 08:30:25,3,2052,1744,58.2,60.0,62.6,16.6,12.88
1046,2017-11-15 08:30:26,3,2050,1746,58.2,60.0,62.6,16.6,11.78
1047,2017-11-15 08:30:27,3,2059,1747,58.2,60.0,62.6,16.7,10.8
1048,2017-11-15 08:30:28,3,2056,1749,58.2,60.0,62.6,16.6,10.82
1049,2017-11-15 08:30:29,3,2051,1753,58.2,60.0,62.6,16.7,11.36
1050,2017-11-15 08:30:30,3,2049,1755,58.2,60.0,62.6,16.6,11.28
1051,2017-11-15 08:30:31,3,2048,1754,58.2,60.0,62.6,16.6,12.26
1052,2017-11-15 08:30:32,3,2056,1755,58.2,60.0,62.6,16.6,10.93
1053,2017-11-15 08:30:33,3,2050,1753,58.2,60.0,62.6,16.6,11.8
1054,2017-11-15 08:30:34,3,2057,1750,58.2,60.0,62.6,16.7,11.76
1055,2017-11-15 08:30:35,3,2055,1749,58.2,60.0,62.6,16.6,11.7
1056,2017-11-15 08:30:36,3,2049,1748,58.2,60.0,62.6,16.6,11.69
1057,2017-11-15 08:30:37,3,2057,1747,58.2,60.0,62.6,16.6,11.74
1058,2017-11-15 08:30:38,3,2047,1746,58.2,60.0,62.6,16.6,11.11
1059,2017-11-15 08:30:39,3,2054,1748,58.2,60.0,62.6,16.6,11.52
1060,2017-11-15 08:30:40,3,2049,1747,58.2,60.0,62.6,16.6,11.21
1061,2017-11-15 08:30:41,3,2047,1746,58.2,60.0,62.6,16.7,11.47
1062,2017-11-15 08:30:42,3,2055,1749,58.2,60.0,62.6,16.7,10.84
1063,2017-11-15 08:30:43,3,2049,1749,58.2,60.0,62.6,16.7,11.19
1064,2017-11-15 08:30:44,3,2049,1747,58.2,60.0,62.6,16.6,11.72
1065,2017-11-15 08:30:45,3,2055,1749,58.2,60.0,62.6,16.6,11.5
1066,2017-11-15 08:30:46,3,2045,1748,58.3,60.0,62.6,16.6,12.22
1067,2017-11-15 08:30:47,3,2045,1746,58.3,60.0,62.6,16.6,11.73
1068,2017-11-15 08:30:48,3,2065,1748,58.3,60.0,62.6,16.6,11.07
1069,2017-11-15 08:30:49,3,2055,1749,58.3,60.0,62.6,16.6,10.59
1070,2017-11-15 08:30:50,3,2044,1747,58.3,60.0,62.6,16.6,10.99
1071,2017-11-15 08:30:51,3,2054,1750,58.2,60.0,62.6,16.6,11.25
1072,2017-11-15 08:30:52,3,2056,1752,58.2,60.0,62.6,16.6,11.39
1073,2017-11-15 08:30:53,3,2044,1752,58.2,60.0,62.6,16.6,11.81
1074,2017-11-15 08:30:54,3,2057,1752,58.2,60.0,62.6,16.7,10.95
1075,2017-11-15 08:30:55,3,2051,1753,58.2,60.0,62.6,16.7,10.77
1076,2017-11-15 08:30:56,3,2047,1752,58.2,60.0,62.6,16.7,10.73
1077,2017-11-15 08:30:57,3,2043,1750,58.2,60.0,62.6,16.6,10.0
1078,2017-11-15 08:30:58,3,2048,1747,58.2,60.0,62.6,16.6,11.58
1079,2017-11-15 08:30:59,3,2053,1748,58.2,60.0,62.6,16.6,11.25
1080,2017-11-15 08:31:00,3,2050,1747,58.2,60.0,62.6,16.6,11.54
1081,2017-11-15 08:31:01,3,2053,1750,58.2,60.0,62.6,16.6,11.04
1082,2017-11-15 08:31:02,3,2051,1751,58.3,60.0,62.6,16.6,11.71
1083,2017-11-15 08:31:03,3,2064,1755,58.3,60.0,62.6,16.6,11.25
1084,2017-11-15 08:31:04,3,2061,1758,58.3,60.0,62.6,16.6,12.57
1085,2017-11-15 08:31:05,3,2049,1760,58.2,60.0,62.6,16.6,12.6
1086,2017-11-15 08:31:06,3,2058,1762,58.2,60.0,62.6,16.6,11.45
1087,2017-11-15 08:31:07,3,2053,1760,58.3,60.0,62.6,16.6,11.97
1088,2017-11-15 08:31:08,3,2061,1759,58.3,60.0,62.6,16.6,11.58
1089,2017-11-15 08:31:09,3,2057,1758,58.2,60.0,62.6,16.6,10.66
1090,2017-11-15 08:31:10,3,2051,1756,58.2,60.0,62.6,16.7,11.23
1091,2017-11-15 08:31:11,3,2051,1755,58.3,60.0,62.6,16.6,10.18
1092,2017-11-15 08:31:12,3,2067,1759,58.3,60.0,62.5,16.6,11.56
1093,2017-11-15 08:31:13,3,2055,1761,58.2,60.0,62.5,16.7,11.89
1094,2017-11-15 08:31:14,3,2066,1763,58.2,60.0,62.6,16.6,13.08
1095,2017-11-15 08:31:15,3,2049,1763,58.2,60.0,62.6,16.6,13.0
1096,2017-11-15 08:31:16,3,2049,1757,58.2,60.1,62.5,16.6,12.11
1097,2017-11-15 08:31:17,3,2040,1745,58.2,60.0,62.5,16.6,11.63
1098,2017-11-15 08:31:18,3,2046,1741,58.2,60.0,62.6,16.6,10.98
1099,2017-11-15 08:31:19,3,2051,1735,58.2,60.0,62.6,16.6,11.33
1100,2017-11-15 08:31:20,3,2059,1734,58.2,60.0,62.6,16.7,10.7
1101,2017-11-15 08:31:21,3,2045,1737,58.2,60.0,62.6,16.6,10.79
1102,2017-11-15 08:31:22,3,2070,1745,58.2,60.0,62.5,16.6,10.35
1103,2017-11-15 08:31:23,3,2059,1749,58.2,60.0,62.6,16.6,11.01
1104,2017-11-15 08:31:24,3,2059,1751,58.2,60.0,62.6,16.6,10.99
1105,2017-11-15 08:31:25,3,2055,1755,58.2,60.0,62.6,16.6,10.6
1106,2017-11-15 08:31:26,3,2042,1752,58.2,60.0,62.6,16.6,11.68
1107,2017-11-15 08:31:27,3,2042,1749,58.2,60.0,62.6,16.6,10.7
1108,2017-11-15 08:31:28,3,2045,1747,58.2,60.0,62.6,16.6,11.86
1109,2017-11-15 08:31:29,3,2046,1746,58.2,60.0,62.5,16.6,11.82
1110,2017-11-15 08:31:30,3,2049,1744,58.2,60.0,62.5,16.6,10.63
1111,2017-11-15 08:31:31,3,2049,1743,58.2,60.0,62.6,16.6,11.57
1112,2017-11-15 08:31:32,3,2052,1743,58.2,60.0,62.6,16.6,10.84
1113,2017-11-15 08:31:33,3,2049,1743,58.2,60.0,62.6,16.6,11.94
1114,2017-11-15 08:31:34,3,2053,1744,58.2,60.0,62.6,16.6,11.23
1115,2017-11-15 08:31:35,3,2053,1746,58.2,60.0,62.5,16.6,11.75
1116,2017-11-15 08:31:36,3,2053,1750,58.2,60.0,62.5,16.6,10.99
1117,2017-11-15 08:31:37,3,2043,1749,58.2,60.0,62.6,16.6,10.64
1118,2017-11-15 08:31:38,3,2057,1752,58.2,60.0,62.6,16.6,12.4
1119,2017-11-15 08:31:39,3,2057,1752,58.2,60.0,62.6,16.7,12.52
1120,2017-11-15 08:31:40,3,2035,1746,58.2,60.0,62.6,16.6,11.96
1121,2017-11-15 08:31:41,3,2046,1744,58.2,60.0,62.6,16.6,11.92
1122,2017-11-15 08:31:42,3,2059,1747,58.2,60.1,62.5,16.6,11.83
1123,2017-11-15 08:31:43,3,2046,1745,58.2,60.0,62.5,16.6,11.42
1124,2017-11-15 08:31:44,3,2057,1747,58.2,60.0,62.6,16.6,12.28
1125,2017-11-15 08:31:45,3,2063,1755,58.2,60.1,62.6,16.6,11.49
1126,2017-11-15 08:31:46,3,2051,1755,58.2,60.1,62.5,16.6,11.74
1127,2017-11-15 08:31:47,3,2056,1755,58.2,60.1,62.5,16.6,11.77
1128,2017-11-15 08:31:48,3,2056,1755,58.2,60.1,62.6,16.6,12.0
1129,2017-11-15 08:31:49,3,2047,1753,58.2,60.1,62.5,16.6,11.8
1130,2017-11-15 08:31:50,3,2050,1748,58.2,60.0,62.5,16.6,11.67
1131,2017-11-15 08:31:51,3,2050,1747,58.2,60.0,62.5,16.6,12.3
1132,2017-11-15 08:31:52,3,2045,1743,58.2,60.0,62.6,16.6,11.79
1133,2017-11-15 08:31:53,3,2050,1739,58.3,60.1,62.6,16.6,10.88
1134,2017-11-15 08:31:54,3,2062,1739,58.3,60.1,62.6,16.7,12.35
1135,2017-11-15 08:31:55,3,2041,1740,58.2,60.0,62.5,16.7,10.38
1136,2017-11-15 08:31:56,3,2057,1740,58.2,60.1,62.6,16.7,10.71
1137,2017-11-15 08:31:57,3,2063,1746,58.2,60.0,62.5,16.6,11.35
1138,2017-11-15 08:31:58,3,2056,1747,58.2,60.0,62.5,16.7,11.97
1139,2017-11-15 08:31:59,3,2054,1750,58.2,60.0,62.5,16.7,11.83
1140,2017-11-15 08:32:00,3,2054,1751,58.2,60.0,62.5,16.7,11.14
1141,2017-11-15 08:32:01,3,2049,1750,58.2,60.0,62.5,16.6,10.01
1142,2017-11-15 08:32:02,3,2047,1750,58.2,60.0,62.5,16.6,12.3
1143,2017-11-15 08:32:03,3,2059,1749,58.2,60.0,62.5,16.7,11.79
1144,2017-11-15 08:32:04,3,2048,1744,58.2,60.0,62.5,16.7,11.2
1145,2017-11-15 08:32:05,3,2057,1745,58.2,60.0,62.5,16.6,11.32
1146,2017-11-15 08:32:06,3,2054,1743,58.2,60.0,62.5,16.7,12.35
1147,2017-11-15 08:32:07,3,2038,1742,58.2,60.0,62.5,16.6,11.49
1148,2017-11-15 08:32:08,3,2064,1745,58.3,60.0,62.5,16.7,11.21
1149,2017-11-15 08:32:09,3,2054,1747,58.3,60.1,62.5,16.7,10.98
1150,2017-11-15 08:32:10,3,2045,1746,58.2,60.1,62.5,16.7,11.09
1151,2017-11-15 08:32:11,3,2058,1749,58.2,60.1,62.5,16.6,11.01
1152,2017-11-15 08:32:12,3,2060,1752,58.2,60.1,62.5,16.6,10.27
1153,2017-11-15 08:32:13,3,2051,1754,58.2,60.1,62.5,16.6,9.78
1154,2017-11-15 08:32:14,3,2061,1755,58.2,60.1,62.5,16.7,10.88
1155,2017-11-15 08:32:15,3,2062,1761,58.2,60.1,62.5,16.7,11.78
1156,2017-11-15 08:32:16,3,2050,1761,58.2,60.1,62.5,16.7,10.38
1157,2017-11-15 08:32:17,3,2066,1761,58.2,60.1,62.5,16.7,11.76
1158,2017-11-15 08:32:18,3,2046,1761,58.2,60.1,62.5,16.6,12.36
1159,2017-11-15 08:32:19,3,2049,1759,58.2,60.1,62.5,16.7,10.78
1160,2017-11-15 08:32:20,3,2055,1754,58.2,60.0,62.5,16.6,10.59
1161,2017-11-15 08:32:21,3,2058,1752,58.3,60.0,62.5,16.6,10.86
1162,2017-11-15 08:32:22,3,2053,1750,58.3,60.0,62.5,16.6,10.11
1163,2017-11-15 08:32:23,3,2045,1747,58.2,60.1,62.5,16.6,10.58
1164,2017-11-15 08:32:24,3,2055,1746,58.2,60.1,62.5,16.6,12.57
1165,2017-11-15 08:32:25,3,2062,1746,58.2,60.1,62.5,16.6,11.94
1166,2017-11-15 08:32:26,3,2039,1742,58.2,60.1,62.5,16.7,10.78
1167,2017-11-15 08:32:27,3,2051,1740,58.2,60.1,62.5,16.6,11.83
1168,2017-11-15 08:32:28,3,2055,1743,58.2,60.1,62.5,16.6,9.37
1169,2017-11-15 08:32:29,3,2053,1744,58.2,60.1,62.5,16.6,11.1
1170,2017-11-15 08:32:30,3,2057,1745,58.2,60.1,62.5,16.6,11.04
1171,2017-11-15 08:32:31,3,2059,1748,58.2,60.1,62.5,16.7,11.62
1172,2017-11-15 08:32:32,3,2049,1749,58.2,60.1,62.5,16.7,10.46
1173,2017-11-15 08:32:33,3,2054,1752,58.2,60.1,62.5,16.6,10.26
1174,2017-11-15 08:32:34,3,2059,1753,58.2,60.1,62.5,16.7,10.5
1175,2017-11-15 08:32:35,3,2061,1754,58.2,60.0,62.5,16.6,11.47
1176,2017-11-15 08:32:36,3,2046,1753,58.2,60.0,62.5,16.6,10.35
1177,2017-11-15 08:32:37,3,2055,1753,58.2,60.1,62.5,16.6,9.6
1178,2017-11-15 08:32:38,3,2043,1753,58.2,60.1,62.5,16.7,10.74
1179,2017-11-15 08:32:39,3,2047,1753,58.2,60.1,62.5,16.7,11.34
1180,2017-11-15 08:32:40,3,2052,1752,58.2,60.1,62.5,16.8,10.75
1181,2017-11-15 08:32:41,3,2052,1754,58.2,60.1,62.5,16.6,10.44
1182,2017-11-15 08:32:42,3,2051,1756,58.2,60.1,62.5,16.6,11.38
1183,2017-11-15 08:32:43,3,2057,1759,58.2,60.1,62.5,16.6,11.07
1184,2017-11-15 08:32:44,3,2056,1761,58.2,60.1,62.5,16.6,12.65
1185,2017-11-15 08:32:45,3,2059,1763,58.2,60.1,62.5,16.7,12.07
1186,2017-11-15 08:32:46,3,2050,1761,58.2,60.1,62.5,16.7,12.08
1187,2017-11-15 08:32:47,3,2042,1760,58.2,60.1,62.5,16.7,10.16
1188,2017-11-15 08:32:48,3,2038,1758,58.2,60.1,62.5,16.7,12.13
1189,2017-11-15 08:32:49,3,2054,1754,58.2,60.1,62.5,16.7,10.97
1190,2017-11-15 08:32:50,3,2046,1752,58.3,60.1,62.4,16.6,10.98
1191,2017-11-15 08:32:51,3,2047,1751,58.3,60.1,62.5,16.6,10.98
1192,2017-11-15 08:32:52,3,2060,1752,58.3,60.1,62.5,16.7,11.24
1193,2017-11-15 08:32:53,3,2047,1749,58.2,60.1,62.5,16.7,12.03
1194,2017-11-15 08:32:54,3,2046,1748,58.2,60.1,62.5,16.6,12.28
1195,2017-11-15 08:32:55,3,2051,1748,58.3,60.1,62.5,16.7,11.9
1196,2017-11-15 08:32:56,3,2060,1749,58.3,60.1,62.5,16.8,11.75
1197,2017-11-15 08:32:57,3,2058,1752,58.3,60.1,62.5,16.7,11.81
1198,2017-11-15 08:32:58,3,2061,1756,58.3,60.1,62.5,16.7,11.63
1199,2017-11-15 08:32:59,3,2054,1759,58.2,60.1,62.5,16.7,12.08
1200,2017-11-15 08:33:00,3,2048,1760,58.2,60.1,62.5,16.7,11.81
1201,2017-11-15 08:33:01,3,2056,1762,58.2,60.1,62.5,16.6,11.04
1202,2017-11-15 08:33:02,3,2044,1762,58.2,60.1,62.5,16.6,11.35
1203,2017-11-15 08:33:03,3,2052,1757,58.2,60.1,62.5,16.7,12.21
1204,2017-11-15 08:33:04,3,2038,1756,58.2,60.1,62.5,16.7,12.32
1205,2017-11-15 08:33:05,3,2047,1753,58.2,60.1,62.5,16.6,11.82
1206,2017-11-15 08:33:06,3,2054,1752,58.2,60.1,62.5,16.7,12.59
1207,2017-11-15 08:33:07,3,2056,1751,58.2,60.1,62.5,16.8,12.42
1208,2017-11-15 08:33:08,3,2046,1752,58.2,60.1,62.5,16.6,11.73
1209,2017-11-15 08:33:09,3,2058,1753,58.2,60.1,62.5,16.7,12.5
1210,2017-11-15 08:33:10,3,2045,1753,58.2,60.1,62.5,16.7,12.39
1211,2017-11-15 08:33:11,3,2048,1754,58.2,60.1,62.5,16.6,11.57
1212,2017-11-15 08:33:12,3,2046,1752,58.2,60.1,62.5,16.7,11.24
1213,2017-11-15 08:33:13,3,2046,1751,58.2,60.1,62.5,16.7,11.38
1214,2017-11-15 08:33:14,3,2043,1750,58.2,60.1,62.5,16.6,11.91
1215,2017-11-15 08:33:15,3,2050,1749,58.2,60.1,62.5,16.6,12.52
1216,2017-11-15 08:33:16,3,2045,1749,58.2,60.1,62.5,16.7,12.3
1217,2017-11-15 08:33:17,3,2051,1748,58.2,60.1,62.5,16.7,12.12
1218,2017-11-15 08:33:18,3,2055,1750,58.2,60.1,62.5,16.7,13.14
1219,2017-11-15 08:33:19,3,2052,1750,58.2,60.1,62.5,16.7,11.7
1220,2017-11-15 08:33:20,3,2052,1748,58.2,60.1,62.5,16.7,11.78
1221,2017-11-15 08:33:21,3,2050,1748,58.2,60.1,62.5,16.6,12.55
1222,2017-11-15 08:33:22,3,2053,1747,58.2,60.1,62.5,16.7,13.17
1223,2017-11-15 08:33:23,3,2047,1743,58.2,60.1,62.5,16.8,11.4
1224,2017-11-15 08:33:24,3,2052,1745,58.2,60.1,62.4,16.7,11.25
1225,2017-11-15 08:33:25,3,2055,1746,58.2,60.1,62.5,16.7,11.26
1226,2017-11-15 08:33:26,3,2054,1745,58.2,60.1,62.5,16.7,9.98
1227,2017-11-15 08:33:27,3,2058,1746,58.2,60.1,62.5,16.6,11.92
1228,2017-11-15 08:33:28,3,2063,1749,58.2,60.1,62.5,16.6,11.97
1229,2017-11-15 08:33:29,3,2054,1745,58.2,60.1,62.5,16.7,10.38
1230,2017-11-15 08:33:30,3,2048,1745,58.2,60.1,62.5,16.7,11.01
1231,2017-11-15 08:33:31,3,2063,1748,58.2,60.1,62.5,16.7,12.4
1232,2017-11-15 08:33:32,3,2044,1745,58.2,60.1,62.5,16.7,11.91
1233,2017-11-15 08:33:33,3,2070,1751,58.2,60.1,62.5,16.6,12.25
1234,2017-11-15 08:33:34,3,2058,1753,58.2,60.1,62.5,16.7,12.92
1235,2017-11-15 08:33:35,3,2060,1757,58.2,60.1,62.5,16.7,11.73
1236,2017-11-15 08:33:36,3,2053,1758,58.2,60.1,62.4,16.7,12.14
1237,2017-11-15 08:33:37,3,2055,1760,58.2,60.1,62.4,16.7,11.25
1238,2017-11-15 08:33:38,3,2047,1756,58.2,60.1,62.5,16.7,12.1
1239,2017-11-15 08:33:39,3,2049,1752,58.2,60.1,62.4,16.7,11.76
1240,2017-11-15 08:33:40,3,2051,1750,58.2,60.1,62.4,16.7,12.21
1241,2017-11-15 08:33:41,3,2051,1748,58.2,60.1,62.4,16.8,12.68
1242,2017-11-15 08:33:42,3,2051,1746,58.2,60.1,62.4,16.7,12.04
1243,2017-11-15 08:33:43,3,2057,1746,58.2,60.1,62.4,16.7,11.89
1244,2017-11-15 08:33:44,3,2055,1748,58.2,60.1,62.4,16.7,12.36
1245,2017-11-15 08:33:45,3,2049,1749,58.2,60.2,62.4,16.7,10.65
1246,2017-11-15 08:33:46,3,2054,1748,58.2,60.1,62.5,16.7,12.18
1247,2017-11-15 08:33:47,3,2053,1745,58.2,60.1,62.5,16.7,11.66
1248,2017-11-15 08:33:48,3,2055,1742,58.2,60.1,62.5,16.7,11.69
1249,2017-11-15 08:33:49,3,2042,1738,58.2,60.1,62.4,16.7,12.07
1250,2017-11-15 08:33:50,3,2024,1735,58.2,60.1,62.4,16.7,11.21
1251,2017-11-15 08:33:51,3,2013,1738,58.2,60.1,62.4,16.7,11.35
1252,2017-11-15 08:33:52,3,2017,1741,58.2,60.1,62.4,16.7,12.27
1253,2017-11-15 08:33:53,3,2044,1743,58.1,60.1,62.4,16.7,12.26
1254,2017-11-15 08:33:54,3,2048,1747,58.2,60.1,62.4,16.7,10.89
1255,2017-11-15 08:33:55,3,2059,1748,58.2,60.1,62.4,16.7,11.38
1256,2017-11-15 08:33:56,3,2054,1749,58.2,60.1,62.4,16.7,10.78
1257,2017-11-15 08:33:57,3,2057,1749,58.2,60.1,62.4,16.7,11.64
1258,2017-11-15 08:33:58,3,2055,1753,58.2,60.1,62.4,16.7,11.87
1259,2017-11-15 08:33:59,3,2055,1754,58.2,60.1,62.5,16.7,11.13
1260,2017-11-15 08:34:00,3,2051,1756,58.2,60.1,62.5,16.7,12.46
1261,2017-11-15 08:34:01,3,2052,1757,58.2,60.1,62.4,16.7,12.17
1262,2017-11-15 08:34:02,3,2048,1754,58.1,60.1,62.4,16.7,11.47
1263,2017-11-15 08:34:03,3,2053,1755,58.2,60.1,62.5,16.6,12.19
1264,2017-11-15 08:34:04,3,2041,1753,58.2,60.1,62.4,16.6,11.95
1265,2017-11-15 08:34:05,3,2053,1753,58.2,60.1,62.4,16.7,12.07
1266,2017-11-15 08:34:06,3,2050,1752,58.2,60.1,62.4,16.7,11.33
1267,2017-11-15 08:34:07,3,2059,1754,58.2,60.1,62.5,16.7,12.13
1268,2017-11-15 08:34:08,3,2053,1754,58.2,60.1,62.4,16.6,11.2
1269,2017-11-15 08:34:09,3,2050,1752,58.2,60.1,62.4,16.6,11.38
1270,2017-11-15 08:34:10,3,2039,1748,58.2,60.1,62.4,16.8,12.28
1271,2017-11-15 08:34:11,3,2051,1747,58.2,60.1,62.4,16.8,11.88
1272,2017-11-15 08:34:12,3,2048,1743,58.2,60.1,62.4,16.8,10.41
